x,original_sum,display_sum,x_shape,y_shape,removed_residual
0.08472222222222223,0.7240807746719281,0.7240807746719281,0.6662211324125492,0.7240807746719281,0
0.08611111111111111,0.7289296004593437,0.7289296004593437,0.6562691101334241,0.7289296004593437,0
0.0875,0.7336152824388652,0.7336152824388652,0.6463565600722834,0.7336152824388652,0
0.08888888888888889,0.7381428901047625,0.7381428901047625,0.6364866087063167,0.7381428901047625,0
0.09027777777777778,0.742517559321074,0.742517559321074,0.6266620998054031,0.742517559321074,0
0.09166666666666666,0.7467444785702884,0.7467444785702884,0.6168855930126709,0.7467444785702884,0
0.09305555555555556,0.7508288751776533,0.7508288751776533,0.6071593630608857,0.7508288751776533,0
0.09444444444444444,0.7547760015397773,0.7547760015397773,0.597485399624598,0.7547760015397773,0
0.09583333333333334,0.7585911213861537,0.7585911213861537,0.5878654078066936,0.7585911213861537,0
0.09722222222222222,0.7622794961021309,0.7622794961021309,0.5783008092567334,0.7622794961021309,0
0.09861111111111111,0.7658463711417036,0.7658463711417036,0.5687927439171913,0.7658463711417036,0
0.1,0.7692969625582846,0.7692969625582846,0.5593420723924529,0.7692969625582846,0
0.10138888888888889,0.7726364436813532,0.7726364436813532,0.5499493789341843,0.7726364436813532,0
0.10277777777777777,0.7758699319665562,0.7758699319665562,0.5406149750354449,0.7758699319665562,0
0.10416666666666667,0.7790024760464603,0.7790024760464603,0.5313389036247138,0.7790024760464603,0
0.10555555555555556,0.7820390430087283,0.7820390430087283,0.5221209438497818,0.7820390430087283,0
0.10694444444444444,0.7849845059280117,0.7849845059280117,0.5129606164402953,0.7849845059280117,0
0.10833333333333334,0.7878436316773202,0.7878436316773202,0.5038571896365743,0.7878436316773202,0
0.10972222222222222,0.7906210690440412,0.7906210690440412,0.4948096856711999,0.7906210690440412,0
0.1111111111111111,0.7933213371751592,0.7933213371751592,0.48581688778875187,0.7933213371751592,0
0.1125,0.7959488143755381,0.7959488143755381,0.47687734778801477,0.7959488143755381,0
0.11388888888888889,0.7985077272824033,0.7985077272824033,0.4679893940699134,0.7985077272824033,0
0.11527777777777778,0.8010021404383912,0.8010021404383912,0.45915114017343,0.8010021404383912,0
0.11666666666666667,0.8034359462847156,0.8034359462847156,0.45036049378078735,0.8034359462847156,0
0.11805555555555555,0.8058128555951414,0.8058128555951414,0.4416151661722262,0.8058128555951414,0
0.11944444444444445,0.8081363883705579,0.8081363883705579,0.4329126821098226,0.8081363883705579,0
0.12083333333333333,0.8104098652130044,0.8104098652130044,0.4242503901289164,0.8104098652130044,0
0.12222222222222222,0.8126363991970306,0.8126363991970306,0.4156254732149094,0.8126363991970306,0
0.12361111111111112,0.8148188882552565,0.8148188882552565,0.4070349598424229,0.8148188882552565,0
0.125,0.8169600080939575,0.8169600080939575,0.39847573535306724,0.8169600080939575,0
0.12638888888888888,0.8190622056534294,0.8190622056534294,0.3899445536473976,0.8190622056534294,0
0.12777777777777777,0.8211276931267726,0.8211276931267726,0.38143804916600066,0.8211276931267726,0
0.12916666666666668,0.8231584425496189,0.8231584425496189,0.37295274913406534,0.8231584425496189,0
0.13055555555555556,0.8251561809721577,0.8251561809721577,0.3644850860432632,0.8251561809721577,0
0.13194444444444445,0.827122386223644,0.827122386223644,0.3560314103442767,0.827122386223644,0
0.13333333333333333,0.8290582832783743,0.8290582832783743,0.34758800332288925,0.8290582832783743,0
0.13472222222222222,0.8309648412308979,0.8309648412308979,0.3391510901321699,0.8309648412308979,0
0.1361111111111111,0.832842770887001,0.832842770887001,0.33071685295296566,0.832842770887001,0
0.1375,0.8346925229757541,0.8346925229757541,0.322281444254646,0.8346925229757541,0
0.1388888888888889,0.836514286986659,0.836514286986659,0.3138410001278315,0.836514286986659,0
0.14027777777777778,0.8383079906346713,0.8383079906346713,0.3053916536606819,0.8383079906346713,0
0.14166666666666666,0.8400732999545973,0.8400732999545973,0.29692954833021995,0.8400732999545973,0
0.14305555555555555,0.8418096200250961,0.8418096200250961,0.2884508513801182,0.8418096200250961,0
0.14444444444444443,0.8435160963212419,0.8435160963212419,0.2799517671563927,0.8435160963212419,0
0.14583333333333334,0.8451916166933348,0.8451916166933348,0.2714285503725117,0.8451916166933348,0
0.14722222222222223,0.8468348139683664,0.8468348139683664,0.2628775192755538,0.8468348139683664,0
0.1486111111111111,0.8484440691693002,0.8484440691693002,0.2542950686852281,0.8484440691693002,0
0.15,0.8500175153460638,0.8500175153460638,0.24567768287780567,0.8500175153460638,0
0.15138888888888888,0.8515530420109128,0.8515530420109128,0.23702194828730344,0.8515530420109128,0
0.1527777777777778,0.8530483001695931,0.8530483001695931,0.22832456599660128,0.8530483001695931,0
0.15416666666666667,0.8545007079385268,0.8545007079385268,0.21958236399158346,0.8545007079385268,0
0.15555555555555556,0.8559074567370418,0.8559074567370418,0.21079230915183209,0.8559074567370418,0
0.15694444444444444,0.8572655180425023,0.8572655180425023,0.20195151895192304,0.8572655180425023,0
0.15833333333333333,0.8585716506950424,0.8585716506950424,0.1930572728479139,0.8585716506950424,0
0.1597222222222222,0.8598224087374848,0.8598224087374848,0.1841070233242345,0.8598224087374848,0
0.16111111111111112,0.8610141497749301,0.8610141497749301,0.17509840657683473,0.8610141497749301,0
0.1625,0.862143043837431,0.862143043837431,0.16602925280915531,0.862143043837431,0
0.1638888888888889,0.8632050827281411,0.8632050827281411,0.15689759611823278,0.8632050827281411,0
0.16527777777777777,0.8641960898383132,0.8641960898383132,0.1477016839490501,0.8641960898383132,0
0.16666666666666666,0.8651117304095731,0.8651117304095731,0.13843998609607788,0.8651117304095731,0
0.16805555555555557,0.865947522222949,0.865947522222949,0.12911120323183328,0.865947522222949,0
0.16944444444444445,0.8666988466932686,0.8666988466932686,0.11971427494321019,0.8666988466932686,0
